archive_sha256	index	kind	original_member	size	sha256	retained_path
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	3	ordinary	B699-C22-positive-k12-48-closure-20260924/MANIFEST.json	6805	4644718ab04d0f837564d9b017c3cd1c738873d86efad3f485d15cb8b9287b6c	objects/46/4644718ab04d0f837564d9b017c3cd1c738873d86efad3f485d15cb8b9287b6c.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	4	ordinary	B699-C22-positive-k12-48-closure-20260924/PROOFS.md	10532	32e74db0a0f0c0c62a9f7dd901c194e95b2b4a3a776b664130982d9d75f4f8e1	objects/32/32e74db0a0f0c0c62a9f7dd901c194e95b2b4a3a776b664130982d9d75f4f8e1.md
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	5	ordinary	B699-C22-positive-k12-48-closure-20260924/README.md	674	f0dd45680c2e89c214960ad288f862412da2c516224fb3797efef106c6bd4f12	objects/f0/f0dd45680c2e89c214960ad288f862412da2c516224fb3797efef106c6bd4f12.md
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	6	ordinary	B699-C22-positive-k12-48-closure-20260924/REPLAY.sh	101	fcdf206093f1f379855ace589abf776374295ae45ba7fc0e2dfa2b9a17b25b2f	objects/fc/fcdf206093f1f379855ace589abf776374295ae45ba7fc0e2dfa2b9a17b25b2f.sh
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	7	ordinary	B699-C22-positive-k12-48-closure-20260924/REPORT.md	2577	8b4535036908cba6432e3e75ae3550a5dea95c9b28837b2465ab9d1b362ea97d	objects/8b/8b4535036908cba6432e3e75ae3550a5dea95c9b28837b2465ab9d1b362ea97d.md
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	8	ordinary	B699-C22-positive-k12-48-closure-20260924/RESEARCH_LOG.md	1118	de05faf13e26837fe50805910682d34e427d0807eef715409c464e99919f6a88	objects/de/de05faf13e26837fe50805910682d34e427d0807eef715409c464e99919f6a88.md
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	9	ordinary	B699-C22-positive-k12-48-closure-20260924/SHA256SUMS	3755	4cb497c3c870fd1bfb5d1b532db67e2c66489a999a567c8e653ee2f9550a1687	objects/4c/4cb497c3c870fd1bfb5d1b532db67e2c66489a999a567c8e653ee2f9550a1687.txt
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	10	ordinary	B699-C22-positive-k12-48-closure-20260924/SOURCE_ADOPTION.md	1488	190fc6df2159347cf7f55451b9ce30e94e106c43187f22db8e0aa0b679bc77ff	objects/19/190fc6df2159347cf7f55451b9ce30e94e106c43187f22db8e0aa0b679bc77ff.md
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	11	ordinary	B699-C22-positive-k12-48-closure-20260924/code/certify.py	19887	fb5799e863afb227ac06bb056aba791fed49c0a4f7c371cd8061d2fe188109cb	objects/fb/fb5799e863afb227ac06bb056aba791fed49c0a4f7c371cd8061d2fe188109cb.py
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	12	ordinary	B699-C22-positive-k12-48-closure-20260924/code/exact_algebra.py	2216	0040d6aa974c7771f69c53e5df35daaece4e0b30bb93b892e00bd0db6c10981c	objects/00/0040d6aa974c7771f69c53e5df35daaece4e0b30bb93b892e00bd0db6c10981c.py
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	13	ordinary	B699-C22-positive-k12-48-closure-20260924/discovery/README.md	301	2c6f3be673fe39fda40c6975b8a1301cf61336218e6a5338b2e1bea7085eeb53	objects/2c/2c6f3be673fe39fda40c6975b8a1301cf61336218e6a5338b2e1bea7085eeb53.md
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	14	ordinary	B699-C22-positive-k12-48-closure-20260924/discovery/find_terminal_sources.py	2344	61f2e7d616fb8e30fc0fd3d8762a070c16b36769be99fd65521e5f28757153eb	objects/61/61f2e7d616fb8e30fc0fd3d8762a070c16b36769be99fd65521e5f28757153eb.py
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	15	ordinary	B699-C22-positive-k12-48-closure-20260924/discovery/kernel_d19.json	8281	3f3424f0e0d977b7883e40bdd74f35250259d817c46991e1603976bba9b7c0bb	objects/3f/3f3424f0e0d977b7883e40bdd74f35250259d817c46991e1603976bba9b7c0bb.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	16	ordinary	B699-C22-positive-k12-48-closure-20260924/discovery/kernel_d21.json	10332	821793a6ef91ac436b457ca64877eb0f009ec76d35e186361f4a2d99c9fe6e51	objects/82/821793a6ef91ac436b457ca64877eb0f009ec76d35e186361f4a2d99c9fe6e51.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	17	ordinary	B699-C22-positive-k12-48-closure-20260924/discovery/kernel_recover.log	1234	4d4ea1e2ffb3bfd01991a9f2b449edcb7eb2612104d3bcba1037f5433d89d6b8	objects/4d/4d4ea1e2ffb3bfd01991a9f2b449edcb7eb2612104d3bcba1037f5433d89d6b8.log
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	18	ordinary	B699-C22-positive-k12-48-closure-20260924/discovery/kernel_search.log	355	71528d659c445832c267c1d1ac9868bd0a42fa35633efe41a11804c575764891	objects/71/71528d659c445832c267c1d1ac9868bd0a42fa35633efe41a11804c575764891.log
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	19	ordinary	B699-C22-positive-k12-48-closure-20260924/discovery/recover_kernel.py	1842	b1e95601c0fa83996125977a716da74bd02fd7cb11b749093d048addcc3394be	objects/b1/b1e95601c0fa83996125977a716da74bd02fd7cb11b749093d048addcc3394be.py
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	20	ordinary	B699-C22-positive-k12-48-closure-20260924/discovery/search_kernels.py	2059	f869ea606ff62777b47d6d1b6f4078b15acf4a19c8ed6731c61884fcb4115c02	objects/f8/f869ea606ff62777b47d6d1b6f4078b15acf4a19c8ed6731c61884fcb4115c02.py
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	21	ordinary	B699-C22-positive-k12-48-closure-20260924/discovery/terminal_discovery.log	3348	7affbf6062a1111af04ff1428e653c8992ba777569f3a25fe954674096cb4204	objects/7a/7affbf6062a1111af04ff1428e653c8992ba777569f3a25fe954674096cb4204.log
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	22	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/FRONTIER.json	19670	7929b99695950baaf565042b420329f7cdf4f37b2aa7b3cc2f3e3023678f4c72	objects/79/7929b99695950baaf565042b420329f7cdf4f37b2aa7b3cc2f3e3023678f4c72.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	23	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/certificate.json	859	9c441ce6d2927c0db65fbbfa43ba628972f33f3abffc6dba016a8c17046d57fe	objects/9c/9c441ce6d2927c0db65fbbfa43ba628972f33f3abffc6dba016a8c17046d57fe.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	24	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/classification.json	27108	05ea882af9cc6d9ab3d3c3dafe5e578603f789b1a7fa89688543e6fcba1e7cad	objects/05/05ea882af9cc6d9ab3d3c3dafe5e578603f789b1a7fa89688543e6fcba1e7cad.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	25	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/first_recovery.json	5340	d81a1e35370c0e8f6b2d60db07458f5926ff444f7cb8d460604f7c4bed4fb572	objects/d8/d81a1e35370c0e8f6b2d60db07458f5926ff444f7cb8d460604f7c4bed4fb572.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	26	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/kernel12.json	1688	d3c8752d92dcce8ebdd53a9c94c981c400fbc73d432664f2327efadee0e36dbd	objects/d3/d3c8752d92dcce8ebdd53a9c94c981c400fbc73d432664f2327efadee0e36dbd.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	27	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/math_certificate.json	1050	d3f64a78729bdd9f4a1d29916e05494bcd13854560e92eafb7b5d7a14572066e	objects/d3/d3f64a78729bdd9f4a1d29916e05494bcd13854560e92eafb7b5d7a14572066e.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	28	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/replay.log	879	d6bdf948fbc63e9e067251981ce76ffed436a7a442b4c02da567f8a4cb5eef0e	objects/d6/d6bdf948fbc63e9e067251981ce76ffed436a7a442b4c02da567f8a4cb5eef0e.log
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	29	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/rows_p2_q3_r1.json	32557	635d9a9068351bf3072f367ebf2ce167cc11209ef13d05888bdd3cb3b17059da	objects/63/635d9a9068351bf3072f367ebf2ce167cc11209ef13d05888bdd3cb3b17059da.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	30	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/rows_p2_q5_r1.json	149164	f3df0eac7241b85cf1e0330549361e21a3164d9534c5f154beb0192cd60ba8b2	objects/f3/f3df0eac7241b85cf1e0330549361e21a3164d9534c5f154beb0192cd60ba8b2.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	31	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/rows_p3_q2_r1.json	37986	dcf0576a1b870bf0482e60b04dd68756f680f78b91de74b99fa7700beb6306e3	objects/dc/dcf0576a1b870bf0482e60b04dd68756f680f78b91de74b99fa7700beb6306e3.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	32	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/rows_p3_q5_r3.json	690	7e7b1671f6a68e20d23cefedeb5718e5472386fbdc3813118283c06dbd18e8a4	objects/7e/7e7b1671f6a68e20d23cefedeb5718e5472386fbdc3813118283c06dbd18e8a4.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	33	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/rows_p5_q2_r1.json	275152	c5a9d2ad39c20043f0a18ff4d36511b8d71073487fb5cf5e452f5a1106e45494	objects/c5/c5a9d2ad39c20043f0a18ff4d36511b8d71073487fb5cf5e452f5a1106e45494.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	34	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/rows_p5_q3_r3.json	1316	71eca063becf25c7ee7cb85542c9220040b7c2ebfc0308dbfd01f4b06fc444de	objects/71/71eca063becf25c7ee7cb85542c9220040b7c2ebfc0308dbfd01f4b06fc444de.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	35	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/second_recovery.json	3158	a28a14a7e9bfc6dbb96a719e9999fa0b7f66b3e2672c003148790ebf0f4dd669	objects/a2/a28a14a7e9bfc6dbb96a719e9999fa0b7f66b3e2672c003148790ebf0f4dd669.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	36	ordinary	B699-C22-positive-k12-48-closure-20260924/outputs/terminals.json	27068	7cf6da90e232488a87456e718d38eb2fe3c6c552fa3d71296956548bf87d66e8	objects/7c/7cf6da90e232488a87456e718d38eb2fe3c6c552fa3d71296956548bf87d66e8.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	37	ordinary	B699-C22-positive-k12-48-closure-20260924/sources/C21_FRONTIER.json	21118	79a56c98465f9fdbfed31ec0197636be25d0dee145dd9bcf9672e965b73171b9	objects/79/79a56c98465f9fdbfed31ec0197636be25d0dee145dd9bcf9672e965b73171b9.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	38	ordinary	B699-C22-positive-k12-48-closure-20260924/sources/C21_HANDOFF.md	1791	16c2ff716657ef8199a5488dbc57af9a794eb425622b3578be28d747eb3fead5	objects/16/16c2ff716657ef8199a5488dbc57af9a794eb425622b3578be28d747eb3fead5.md
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	39	ordinary	B699-C22-positive-k12-48-closure-20260924/sources/OVERVIEW-2026-09-22.md.txt	4397	4ad5a387242d834c57d08cebf011ed82507bd5f9bf661589a323f98b480c56c5	objects/4a/4ad5a387242d834c57d08cebf011ed82507bd5f9bf661589a323f98b480c56c5.txt
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	40	ordinary	B699-C22-positive-k12-48-closure-20260924/sources/bft_exception_pairs.json	1161	ca60d16194055bd76c0ad849e0d3e8a5a1a5c0e76d1f4a7d95d323bae1b185a4	objects/ca/ca60d16194055bd76c0ad849e0d3e8a5a1a5c0e76d1f4a7d95d323bae1b185a4.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	41	ordinary	B699-C22-positive-k12-48-closure-20260924/sources/primality_certificates.json	46542	3e484bf0ce236bf8a4abf05e0e39f0ad7fe25968916363f6c2a000870f9d2d40	objects/3e/3e484bf0ce236bf8a4abf05e0e39f0ad7fe25968916363f6c2a000870f9d2d40.json
375f78cd12e6d6307467a4164f9faa2607179c2328b86863a15365abbd3fad91	42	ordinary	B699-C22-positive-k12-48-closure-20260924/sources/terminal_sources.json	8259	34d3e544ebfd077960468fef7fe8760961ad2830c4f2ebcf3d5e3001ef00197e	objects/34/34d3e544ebfd077960468fef7fe8760961ad2830c4f2ebcf3d5e3001ef00197e.json
386901cadbfceed19e4718bf9d07c39c2c4c8b46d6cce4bd2ce170cc59c830e5	104	archive	C-B699-open-FULL-SESSION-ARCHIVE-2026-09-24/CONTENT/sha256/39/39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684__B699-C20-origin-inactive-204-closure-20260924-evidence.zip	51738	39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	0	ordinary	B699-C20-origin-inactive-204-closure-20260924/FAILURES.md	1149	16e8c408e18d6a0b7f796d1afe84488f8b149a221df2bf6d3b86b8630dd94064	objects/16/16e8c408e18d6a0b7f796d1afe84488f8b149a221df2bf6d3b86b8630dd94064.md
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	1	ordinary	B699-C20-origin-inactive-204-closure-20260924/HANDOFF.md	1666	c2ddf431826b7f7e6ed73acfbbea6859b3e07e1b814429ad72e3addc004cca67	objects/c2/c2ddf431826b7f7e6ed73acfbbea6859b3e07e1b814429ad72e3addc004cca67.md
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	2	ordinary	B699-C20-origin-inactive-204-closure-20260924/MANIFEST.json	3677	6b30efa1dbed790d2bc81ad35f712a603dd833e451390b426ecfcc7f2d197eb3	objects/6b/6b30efa1dbed790d2bc81ad35f712a603dd833e451390b426ecfcc7f2d197eb3.json
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	3	ordinary	B699-C20-origin-inactive-204-closure-20260924/PROOFS.md	8463	20e87129927b3221b52a5fd839a098284e5f085f70a599f3cf4d290fa2061bb4	objects/20/20e87129927b3221b52a5fd839a098284e5f085f70a599f3cf4d290fa2061bb4.md
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	4	ordinary	B699-C20-origin-inactive-204-closure-20260924/README.md	1114	5127ff74ad571f50cb90f83e4b1f0468e61e97c8f76949dba5ded8972080925c	objects/51/5127ff74ad571f50cb90f83e4b1f0468e61e97c8f76949dba5ded8972080925c.md
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	5	ordinary	B699-C20-origin-inactive-204-closure-20260924/REPLAY.sh	69	19ff2e4c382d16f7eb07c90be445f6aab5bb20a11176fd4b52e0f94c3162ebc4	objects/19/19ff2e4c382d16f7eb07c90be445f6aab5bb20a11176fd4b52e0f94c3162ebc4.sh
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	6	ordinary	B699-C20-origin-inactive-204-closure-20260924/REPORT.md	3092	5b0ae136b04b39d53e5c3a2c6dd221241f0b87920e1858ca8f891554667aafe8	objects/5b/5b0ae136b04b39d53e5c3a2c6dd221241f0b87920e1858ca8f891554667aafe8.md
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	7	ordinary	B699-C20-origin-inactive-204-closure-20260924/RESEARCH_LOG.md	948	c8878c628739d23752a74c484e9fb1bd50b65646c4f636e948bb952d2b00ac7c	objects/c8/c8878c628739d23752a74c484e9fb1bd50b65646c4f636e948bb952d2b00ac7c.md
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	8	ordinary	B699-C20-origin-inactive-204-closure-20260924/SHA256SUMS	1927	f71b0f29fc19be25c3830590e04927d65a55724cce9e43d468fb13c0de43fb94	objects/f7/f71b0f29fc19be25c3830590e04927d65a55724cce9e43d468fb13c0de43fb94.txt
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	9	ordinary	B699-C20-origin-inactive-204-closure-20260924/SOURCE_ADOPTION.md	1524	f2d35cef4ab5a0822dec493e464452506dfbf09f29d20d2d5be76564e220d31d	objects/f2/f2d35cef4ab5a0822dec493e464452506dfbf09f29d20d2d5be76564e220d31d.md
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	10	ordinary	B699-C20-origin-inactive-204-closure-20260924/code/certify.py	15402	01c1c73123470e68311d26e06316d18d126621d5def8a0d78ef6778d11b9910e	objects/01/01c1c73123470e68311d26e06316d18d126621d5def8a0d78ef6778d11b9910e.py
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	11	ordinary	B699-C20-origin-inactive-204-closure-20260924/outputs/FRONTIER.json	34697	1edbd01d4c65c1b2019a3c429d246937e7f2ddb850db9d5bc25ee106b97f4269	objects/1e/1edbd01d4c65c1b2019a3c429d246937e7f2ddb850db9d5bc25ee106b97f4269.json
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	12	ordinary	B699-C20-origin-inactive-204-closure-20260924/outputs/certificate.json	3651	87dc1deb947dadcd2f96affddfc3603600ce0a314766fcd7150d0575aa371cbc	objects/87/87dc1deb947dadcd2f96affddfc3603600ce0a314766fcd7150d0575aa371cbc.json
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	13	ordinary	B699-C20-origin-inactive-204-closure-20260924/outputs/classification.json	17566	a426aba83be7cbcb415bfe2e49a469f08b90453ca61e01ad4c4aca85e7006c8a	objects/a4/a426aba83be7cbcb415bfe2e49a469f08b90453ca61e01ad4c4aca85e7006c8a.json
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	14	ordinary	B699-C20-origin-inactive-204-closure-20260924/outputs/configurations.json	228266	8057bd7b76e8124d18bbca9010a68fa6af6550bc7a7099f0a9eefe1dba7391b9	objects/80/8057bd7b76e8124d18bbca9010a68fa6af6550bc7a7099f0a9eefe1dba7391b9.json
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	15	ordinary	B699-C20-origin-inactive-204-closure-20260924/outputs/divisor_recovery.json	41049	4d29ff7ae3257703c5722b0feeca58eef2c5c6fc97333500616988e3e949728e	objects/4d/4d29ff7ae3257703c5722b0feeca58eef2c5c6fc97333500616988e3e949728e.json
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	16	ordinary	B699-C20-origin-inactive-204-closure-20260924/outputs/replay-build.stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	objects/e3/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.txt
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	17	ordinary	B699-C20-origin-inactive-204-closure-20260924/outputs/replay-build.stdout.txt	391	4e05cfa9c7fd6ed0f8725eda65e49e9967f67064e7a67f213932597ca7fe5fd7	objects/4e/4e05cfa9c7fd6ed0f8725eda65e49e9967f67064e7a67f213932597ca7fe5fd7.txt
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	18	ordinary	B699-C20-origin-inactive-204-closure-20260924/outputs/replay-verify.stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	objects/e3/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.txt
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	19	ordinary	B699-C20-origin-inactive-204-closure-20260924/outputs/replay-verify.stdout.txt	391	4e05cfa9c7fd6ed0f8725eda65e49e9967f67064e7a67f213932597ca7fe5fd7	objects/4e/4e05cfa9c7fd6ed0f8725eda65e49e9967f67064e7a67f213932597ca7fe5fd7.txt
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	20	ordinary	B699-C20-origin-inactive-204-closure-20260924/sources/C19_FRONTIER.json	46194	8c46b4f7256df2247e5bc38ba436735e01e5b8d6c996463674c153de8caf7fac	objects/8c/8c46b4f7256df2247e5bc38ba436735e01e5b8d6c996463674c153de8caf7fac.json
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	21	ordinary	B699-C20-origin-inactive-204-closure-20260924/sources/C19_HANDOFF.md	1512	0aa60bf930c17da6b9f756f1bdf63b0c409a610a11fb6769f4dde5737235a978	objects/0a/0aa60bf930c17da6b9f756f1bdf63b0c409a610a11fb6769f4dde5737235a978.md
39a40c475420956966ad0eb875dcc645130a1fa9abf36b633678c6cde3c59684	22	ordinary	B699-C20-origin-inactive-204-closure-20260924/sources/OVERVIEW-2026-09-22.md.txt	4397	4ad5a387242d834c57d08cebf011ed82507bd5f9bf661589a323f98b480c56c5	objects/4a/4ad5a387242d834c57d08cebf011ed82507bd5f9bf661589a323f98b480c56c5.txt
386901cadbfceed19e4718bf9d07c39c2c4c8b46d6cce4bd2ce170cc59c830e5	153	archive	C-B699-open-FULL-SESSION-ARCHIVE-2026-09-24/CONTENT/sha256/54/54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420__B699-C18-high2-position5-closure-20260924-evidence.zip	1396452	54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420	
54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420	0	ordinary	B699-C18-high2-position5-closure-20260924/FAILURES.md	989	b31b757441d2c907281ea807ce9efabd95e5017a339cbbdff50e4f5140adcbd6	objects/b3/b31b757441d2c907281ea807ce9efabd95e5017a339cbbdff50e4f5140adcbd6.md
54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420	1	ordinary	B699-C18-high2-position5-closure-20260924/HANDOFF.md	1363	7f2f082d1203f793f748fd86ef9a06cc756a852229cbafdd1ebf41eb067610c8	objects/7f/7f2f082d1203f793f748fd86ef9a06cc756a852229cbafdd1ebf41eb067610c8.md
54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420	2	ordinary	B699-C18-high2-position5-closure-20260924/MANIFEST.json	5034	6da9591056209030724b6602369748c11f127066ca611a38d1d7f1328b6e52fa	objects/6d/6da9591056209030724b6602369748c11f127066ca611a38d1d7f1328b6e52fa.json
54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420	3	ordinary	B699-C18-high2-position5-closure-20260924/PROOFS.md	11025	4135dd5e92f84c4c694b037aaa1687ff4cc285607f1d3beab637a1615ec963ca	objects/41/4135dd5e92f84c4c694b037aaa1687ff4cc285607f1d3beab637a1615ec963ca.md
54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420	4	ordinary	B699-C18-high2-position5-closure-20260924/README.md	1276	814636d256ba2d29ffb04801b9aa6ae03abed417a1a5769d4d74d4a5dc4bff37	objects/81/814636d256ba2d29ffb04801b9aa6ae03abed417a1a5769d4d74d4a5dc4bff37.md
54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420	5	ordinary	B699-C18-high2-position5-closure-20260924/REPLAY.sh	185	e29d9b9218aeb10a1b6150451358ef56a933e90549bc4a1e9f411e77b46ef784	objects/e2/e29d9b9218aeb10a1b6150451358ef56a933e90549bc4a1e9f411e77b46ef784.sh
54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420	6	ordinary	B699-C18-high2-position5-closure-20260924/REPORT.md	2139	43a96ac695f0a88dddddd8d51ba9ffa6acffa22d836935638075022333b0a325	objects/43/43a96ac695f0a88dddddd8d51ba9ffa6acffa22d836935638075022333b0a325.md
54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420	7	ordinary	B699-C18-high2-position5-closure-20260924/RESEARCH_LOG.md	918	df5dbf0ac8fe0a518e6dbaa3378433e25fd7806ba772c979e0550f71d448c668	objects/df/df5dbf0ac8fe0a518e6dbaa3378433e25fd7806ba772c979e0550f71d448c668.md
54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420	8	ordinary	B699-C18-high2-position5-closure-20260924/SHA256SUMS	2821	261c827807727ffcd146e24679be8b07f47ce29d60182d3ecbcbd3052f47a432	objects/26/261c827807727ffcd146e24679be8b07f47ce29d60182d3ecbcbd3052f47a432.txt
54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420	9	ordinary	B699-C18-high2-position5-closure-20260924/SOURCE_ADOPTION.md	1364	24cebda057345abbbb68a7b52de556f2855db5fda1117c889ff57714bf79698d	objects/24/24cebda057345abbbb68a7b52de556f2855db5fda1117c889ff57714bf79698d.md
54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420	10	ordinary	B699-C18-high2-position5-closure-20260924/code/certify.py	16540	b6fe5980ffcd065ed437525b9457db7aee08df520965ec172237ebb7595e5672	objects/b6/b6fe5980ffcd065ed437525b9457db7aee08df520965ec172237ebb7595e5672.py
54f5ab03ea2224b7a9210131abf6e291a3a0ec856432a8852e70813495614420	11	ordinary	B699-C18-high2-position5-closure-20260924/code/exact_algebra.py	2216	0040d6aa974c7771f69c53e5df35daaece4e0b30bb93b892e00bd0db6c10981c	objects/00/0040d6aa974c7771f69c53e5df35daaece4e0b30bb93b892e00bd0db6c10981c.py
